order_id,customer_id,product_id,order_date,ship_date,quantity,discount,sales_channel
ORD06238,CUST415,PROD016,2025-12-11,2025-12-13,1,0.0,Retail Store
ORD06239,CUST222,PROD014,2025-12-11,2025-12-15,2,0.15,Retail Store
ORD06240,CUST447,PROD015,2025-12-12,2025-12-15,1,0.1,Online
ORD06241,CUST061,PROD005,2025-12-12,2025-12-17,2,0.0,Online
ORD06242,CUST442,PROD020,2025-12-12,2025-12-14,1,0.05,Mobile App
ORD06243,CUST456,PROD001,2025-12-12,2025-12-17,1,0.05,Online
ORD06244,CUST165,PROD020,2025-12-12,2025-12-14,1,0.0,Mobile App
ORD06245,CUST106,PROD002,2025-12-12,2025-12-15,1,0.15,Online
ORD06246,CUST430,PROD004,2025-12-12,2025-12-18,3,0.0,Mobile App
ORD06247,CUST072,PROD004,2025-12-12,2025-12-16,1,0.15,Retail Store
ORD06248,CUST437,PROD001,2025-12-12,2025-12-13,1,0.0,Retail Store
ORD06249,CUST131,PROD002,2025-12-13,2025-12-19,3,0.0,Online
ORD06250,CUST198,PROD017,2025-12-13,2025-12-18,4,0.1,Online
ORD06251,CUST071,PROD004,2025-12-13,2025-12-19,1,0.15,Online
ORD06252,CUST090,PROD015,2025-12-13,2025-12-17,2,0.2,Online
ORD06253,CUST097,PROD009,2025-12-13,2025-12-16,1,0.0,Online
ORD06254,CUST292,PROD015,2025-12-13,2025-12-18,1,0.2,Online
ORD06255,CUST465,PROD011,2025-12-13,2025-12-17,3,0.2,Online
ORD06256,CUST184,PROD005,2025-12-13,2025-12-14,1,0.15,Online
ORD06257,CUST492,PROD011,2025-12-13,2025-12-18,4,0.1,Retail Store
ORD06258,CUST271,PROD004,2025-12-13,2025-12-18,1,0.1,Online
ORD06259,CUST145,PROD010,2025-12-14,2025-12-16,2,0.1,Mobile App
ORD06260,CUST092,PROD014,2025-12-14,2025-12-19,1,0.0,Online
ORD06261,CUST349,PROD006,2025-12-14,2025-12-19,2,0.2,Retail Store
ORD06262,CUST345,PROD009,2025-12-14,2025-12-18,1,0.2,Retail Store
ORD06263,CUST236,PROD016,2025-12-14,2025-12-15,1,0.0,Retail Store
ORD06264,CUST290,PROD008,2025-12-14,2025-12-16,1,0.2,Online
ORD06265,CUST274,PROD020,2025-12-14,2025-12-20,1,0.0,Mobile App
ORD06266,CUST358,PROD008,2025-12-14,2025-12-16,1,0.2,Retail Store
ORD06267,CUST297,PROD010,2025-12-14,2025-12-17,1,0.0,Mobile App
ORD06268,CUST190,PROD002,2025-12-15,2025-12-20,1,0.2,Mobile App
ORD06269,CUST081,PROD020,2025-12-15,2025-12-18,1,0.05,Mobile App
ORD06270,CUST089,PROD010,2025-12-15,2025-12-17,1,0.0,Mobile App
ORD06271,CUST156,PROD015,2025-12-15,2025-12-18,2,0.2,Online
ORD06272,CUST300,PROD004,2025-12-15,2025-12-20,1,0.05,Mobile App
ORD06273,CUST158,PROD019,2025-12-16,2025-12-19,3,0.0,Online
ORD06274,CUST482,PROD019,2025-12-16,2025-12-22,1,0.0,Retail Store
ORD06275,CUST029,PROD019,2025-12-16,2025-12-22,1,0.0,Retail Store
ORD06276,CUST282,PROD013,2025-12-16,2025-12-19,1,0.2,Online
ORD06277,CUST413,PROD008,2025-12-16,2025-12-21,1,0.1,Retail Store
ORD06278,CUST019,PROD008,2025-12-16,2025-12-20,2,0.05,Online
ORD06279,CUST167,PROD004,2025-12-16,2025-12-21,1,0.1,Online
ORD06280,CUST423,PROD006,2025-12-16,2025-12-19,1,0.0,Mobile App
ORD06281,CUST296,PROD011,2025-12-16,2025-12-18,3,0.0,Retail Store
ORD06282,CUST395,PROD013,2025-12-16,2025-12-18,2,0.1,Mobile App
ORD06283,CUST439,PROD016,2025-12-17,2025-12-18,1,0.0,Mobile App
ORD06284,CUST083,PROD019,2025-12-17,2025-12-22,1,0.2,Mobile App
ORD06285,CUST193,PROD009,2025-12-17,2025-12-21,1,0.15,Mobile App
ORD06286,CUST347,PROD020,2025-12-17,2025-12-18,3,0.15,Mobile App
ORD06287,CUST247,PROD012,2025-12-17,2025-12-20,1,0.15,Online
ORD06288,CUST209,PROD020,2025-12-17,2025-12-18,4,0.05,Online
ORD06289,CUST322,PROD016,2025-12-17,2025-12-20,2,0.0,Online
ORD06290,CUST066,PROD015,2025-12-18,2025-12-20,4,0.05,Online
ORD06291,CUST036,PROD020,2025-12-18,2025-12-24,1,0.1,Online
ORD06292,CUST398,PROD006,2025-12-18,2025-12-20,1,0.05,Mobile App
ORD06293,CUST435,PROD008,2025-12-18,2025-12-24,1,0.2,Online
ORD06294,CUST275,PROD001,2025-12-18,2025-12-21,1,0.0,Mobile App
ORD06295,CUST337,PROD017,2025-12-18,2025-12-23,4,0.2,Online
ORD06296,CUST017,PROD019,2025-12-18,2025-12-19,1,0.05,Mobile App
ORD06297,CUST333,PROD008,2025-12-18,2025-12-21,1,0.05,Mobile App
ORD06298,CUST309,PROD007,2025-12-18,2025-12-19,2,0.15,Retail Store
ORD06299,CUST333,PROD019,2025-12-18,2025-12-19,2,0.0,Mobile App
ORD06300,CUST300,PROD002,2025-12-18,2025-12-19,1,0.1,Online
ORD06301,CUST301,PROD010,2025-12-18,2025-12-22,2,0.0,Online
ORD06302,CUST379,PROD018,2025-12-18,2025-12-21,2,0.15,Mobile App
ORD06303,CUST362,PROD005,2025-12-19,2025-12-21,3,0.0,Mobile App
ORD06304,CUST368,PROD002,2025-12-19,2025-12-21,1,0.1,Retail Store
ORD06305,CUST007,PROD005,2025-12-19,2025-12-20,1,0.0,Retail Store
ORD06306,CUST105,PROD016,2025-12-19,2025-12-20,1,0.0,Mobile App
ORD06307,CUST332,PROD010,2025-12-19,2025-12-22,1,0.1,Retail Store
ORD06308,CUST009,PROD005,2025-12-19,2025-12-23,1,0.15,Mobile App
ORD06309,CUST172,PROD008,2025-12-19,2025-12-21,3,0.1,Retail Store
ORD06310,CUST091,PROD001,2025-12-19,2025-12-24,1,0.2,Retail Store
ORD06311,CUST459,PROD016,2025-12-20,2025-12-25,1,0.1,Online
ORD06312,CUST416,PROD008,2025-12-20,2025-12-21,1,0.0,Online
ORD06313,CUST093,PROD014,2025-12-20,2025-12-24,2,0.1,Mobile App
ORD06314,CUST247,PROD019,2025-12-20,2025-12-22,2,0.0,Mobile App
ORD06315,CUST219,PROD018,2025-12-20,2025-12-26,2,0.0,Mobile App
ORD06316,CUST004,PROD014,2025-12-20,2025-12-25,2,0.0,Retail Store
ORD06317,CUST029,PROD001,2025-12-20,2025-12-22,1,0.2,Mobile App
ORD06318,CUST234,PROD002,2025-12-21,2025-12-23,1,0.0,Online
ORD06319,CUST395,PROD016,2025-12-21,2025-12-25,1,0.0,Online
ORD06320,CUST229,PROD017,2025-12-21,2025-12-24,1,0.1,Online
ORD06321,CUST090,PROD004,2025-12-21,2025-12-23,1,0.1,Mobile App
ORD06322,CUST434,PROD014,2025-12-21,2025-12-25,3,0.15,Mobile App
ORD06323,CUST135,PROD009,2025-12-21,2025-12-25,1,0.1,Mobile App
ORD06324,CUST321,PROD015,2025-12-21,2025-12-27,1,0.15,Online
ORD06325,CUST227,PROD013,2025-12-22,2025-12-24,1,0.2,Retail Store
ORD06326,CUST063,PROD002,2025-12-22,2025-12-24,1,0.15,Online
ORD06327,CUST392,PROD015,2025-12-22,2025-12-24,2,0.05,Retail Store
ORD06328,CUST024,PROD015,2025-12-22,2025-12-24,2,0.0,Retail Store
ORD06329,CUST087,PROD017,2025-12-22,2025-12-25,2,0.15,Retail Store
ORD06330,CUST191,PROD004,2025-12-22,2025-12-23,3,0.0,Retail Store
ORD06331,CUST056,PROD011,2025-12-22,2025-12-23,1,0.0,Retail Store
ORD06332,CUST471,PROD012,2025-12-22,2025-12-24,1,0.2,Mobile App
ORD06333,CUST488,PROD011,2025-12-23,2025-12-27,2,0.0,Online
ORD06334,CUST334,PROD003,2025-12-23,2025-12-26,2,0.1,Online
ORD06335,CUST098,PROD006,2025-12-23,2025-12-24,1,0.15,Online
ORD06336,CUST222,PROD004,2025-12-23,2025-12-28,1,0.2,Retail Store
ORD06337,CUST198,PROD002,2025-12-23,2025-12-28,1,0.1,Online
ORD06338,CUST447,PROD015,2025-12-23,2025-12-24,1,0.2,Mobile App
ORD06339,CUST316,PROD019,2025-12-23,2025-12-27,1,0.15,Online
ORD06340,CUST458,PROD005,2025-12-23,2025-12-29,1,0.2,Online
ORD06341,CUST473,PROD011,2025-12-23,2025-12-25,1,0.0,Mobile App
ORD06342,CUST059,PROD005,2025-12-23,2025-12-29,2,0.0,Retail Store
ORD06343,CUST108,PROD012,2025-12-24,2025-12-29,1,0.0,Online
ORD06344,CUST263,PROD019,2025-12-24,2025-12-28,1,0.0,Online
ORD06345,CUST287,PROD006,2025-12-24,2025-12-25,4,0.05,Retail Store
ORD06346,CUST439,PROD004,2025-12-24,2025-12-28,1,0.1,Mobile App
ORD06347,CUST420,PROD006,2025-12-24,2025-12-26,1,0.0,Online
ORD06348,CUST353,PROD006,2025-12-24,2025-12-25,1,0.0,Online
ORD06349,CUST500,PROD001,2025-12-24,2025-12-26,1,0.15,Online
ORD06350,CUST419,PROD007,2025-12-25,2025-12-26,2,0.1,Online
ORD06351,CUST250,PROD003,2025-12-25,2025-12-29,1,0.1,Retail Store
ORD06352,CUST002,PROD017,2025-12-25,2025-12-29,1,0.05,Retail Store
ORD06353,CUST376,PROD008,2025-12-25,2025-12-27,3,0.05,Online
ORD06354,CUST110,PROD016,2025-12-25,2025-12-28,1,0.1,Retail Store
ORD06355,CUST436,PROD007,2025-12-25,2025-12-27,2,0.2,Retail Store
ORD06356,CUST444,PROD006,2025-12-25,2025-12-26,1,0.2,Retail Store
ORD06357,CUST004,PROD011,2025-12-25,2025-12-30,1,0.1,Retail Store
ORD06358,CUST407,PROD014,2025-12-25,2025-12-28,1,0.0,Mobile App
ORD06359,CUST290,PROD009,2025-12-25,2025-12-27,2,0.0,Mobile App
ORD06360,CUST281,PROD005,2025-12-26,2025-12-31,1,0.0,Retail Store
ORD06361,CUST115,PROD001,2025-12-26,2025-12-29,2,0.05,Mobile App
ORD06362,CUST034,PROD020,2025-12-26,2025-12-31,1,0.0,Online
ORD06363,CUST294,PROD008,2025-12-26,2025-12-31,2,0.2,Online
ORD06364,CUST280,PROD008,2025-12-26,2025-12-29,2,0.15,Mobile App
ORD06365,CUST222,PROD011,2025-12-26,2025-12-29,1,0.0,Online
ORD06366,CUST109,PROD013,2025-12-26,2025-12-30,2,0.0,Online
ORD06367,CUST265,PROD002,2025-12-26,2025-12-27,2,0.2,Mobile App
ORD06368,CUST091,PROD009,2025-12-27,2025-12-28,1,0.2,Retail Store
ORD06369,CUST104,PROD013,2025-12-27,2026-01-01,1,0.05,Online
ORD06370,CUST179,PROD017,2025-12-27,2025-12-31,2,0.0,Retail Store
ORD06371,CUST097,PROD001,2025-12-27,2026-01-02,2,0.1,Retail Store
ORD06372,CUST221,PROD002,2025-12-27,2026-01-01,2,0.2,Online
ORD06373,CUST427,PROD006,2025-12-27,2026-01-01,1,0.05,Mobile App
ORD06374,CUST355,PROD014,2025-12-27,2026-01-01,1,0.0,Retail Store
ORD06375,CUST035,PROD018,2025-12-27,2025-12-29,1,0.0,Online
ORD06376,CUST376,PROD011,2025-12-27,2026-01-02,2,0.05,Retail Store
ORD06377,CUST041,PROD015,2025-12-27,2025-12-29,1,0.15,Mobile App
ORD06378,CUST472,PROD005,2025-12-28,2026-01-03,4,0.0,Retail Store
ORD06379,CUST132,PROD004,2025-12-28,2025-12-30,1,0.0,Retail Store
ORD06380,CUST264,PROD015,2025-12-28,2026-01-01,1,0.0,Mobile App
ORD06381,CUST471,PROD003,2025-12-28,2025-12-29,1,0.0,Retail Store
ORD06382,CUST335,PROD010,2025-12-28,2025-12-31,2,0.05,Mobile App
ORD06383,CUST494,PROD013,2025-12-28,2025-12-31,1,0.0,Online
ORD06384,CUST474,PROD003,2025-12-28,2025-12-31,1,0.05,Online
ORD06385,CUST179,PROD004,2025-12-28,2026-01-03,1,0.0,Online
ORD06386,CUST406,PROD011,2025-12-28,2026-01-03,3,0.1,Mobile App
ORD06387,CUST069,PROD019,2025-12-28,2026-01-03,1,0.0,Mobile App
ORD06388,CUST253,PROD002,2025-12-28,2025-12-31,3,0.0,Retail Store
ORD06389,CUST252,PROD014,2025-12-28,2026-01-01,1,0.0,Retail Store
ORD06390,CUST278,PROD011,2025-12-28,2025-12-29,2,0.1,Mobile App
ORD06391,CUST202,PROD011,2025-12-29,2026-01-02,1,0.05,Retail Store
ORD06392,CUST449,PROD014,2025-12-29,2026-01-02,1,0.0,Retail Store
ORD06393,CUST247,PROD010,2025-12-29,2025-12-30,1,0.0,Online
ORD06394,CUST200,PROD005,2025-12-29,2025-12-30,2,0.0,Mobile App
ORD06395,CUST066,PROD016,2025-12-29,2026-01-02,1,0.15,Retail Store
ORD06396,CUST051,PROD005,2025-12-29,2026-01-02,2,0.0,Online
ORD06397,CUST141,PROD015,2025-12-29,2026-01-02,1,0.0,Mobile App
ORD06398,CUST340,PROD004,2025-12-29,2026-01-01,1,0.2,Mobile App
ORD06399,CUST058,PROD010,2025-12-29,2025-12-31,2,0.0,Online
ORD06400,CUST107,PROD006,2025-12-29,2025-12-31,2,0.0,Retail Store
ORD06401,CUST246,PROD013,2025-12-29,2026-01-02,1,0.15,Mobile App
ORD06402,CUST491,PROD018,2025-12-29,2025-12-30,1,0.0,Mobile App
ORD06403,CUST105,PROD018,2025-12-30,2026-01-04,1,0.15,Retail Store
ORD06404,CUST256,PROD004,2025-12-30,2026-01-04,2,0.2,Retail Store
ORD06405,CUST070,PROD002,2025-12-30,2025-12-31,1,0.2,Online
ORD06406,CUST062,PROD018,2025-12-30,2026-01-02,1,0.0,Mobile App
ORD06407,CUST131,PROD013,2025-12-30,2026-01-05,1,0.0,Retail Store
ORD06408,CUST111,PROD010,2025-12-30,2025-12-31,1,0.0,Retail Store
ORD06409,CUST257,PROD015,2025-12-30,2025-12-31,2,0.0,Mobile App
ORD06410,CUST098,PROD012,2025-12-30,2026-01-04,1,0.0,Mobile App
ORD06411,CUST434,PROD008,2025-12-30,2026-01-04,1,0.1,Retail Store
ORD06412,CUST133,PROD010,2025-12-30,2025-12-31,4,0.0,Online
ORD06413,CUST078,PROD005,2025-12-31,2026-01-04,3,0.1,Retail Store
ORD06414,CUST137,PROD017,2025-12-31,2026-01-05,3,0.1,Retail Store
ORD06415,CUST263,PROD014,2025-12-31,2026-01-06,2,0.2,Retail Store
ORD06416,CUST093,PROD001,2025-12-31,2026-01-01,1,0.0,Mobile App
ORD06417,CUST409,PROD008,2025-12-31,2026-01-01,1,0.0,Mobile App
ORD06418,CUST005,PROD017,2025-12-31,2026-01-02,2,0.0,Mobile App
ORD06419,CUST342,PROD003,2025-12-31,2026-01-05,2,0.15,Online
ORD06420,CUST022,PROD018,2026-01-01,2026-01-02,2,0.0,Mobile App
ORD06421,CUST345,PROD020,2026-01-01,2026-01-05,4,0.0,Mobile App
ORD06422,CUST304,PROD019,2026-01-01,2026-01-02,1,0.0,Retail Store
ORD06423,CUST164,PROD003,2026-01-01,2026-01-03,1,0.1,Retail Store
ORD06424,CUST294,PROD005,2026-01-01,2026-01-05,1,0.0,Online
ORD06425,CUST325,PROD007,2026-01-01,2026-01-04,1,0.15,Retail Store
ORD06426,CUST119,PROD015,2026-01-01,2026-01-06,1,0.15,Retail Store
ORD06427,CUST481,PROD007,2026-01-02,2026-01-03,1,0.0,Mobile App
ORD06428,CUST471,PROD016,2026-01-02,2026-01-06,1,0.1,Online
ORD06429,CUST500,PROD002,2026-01-02,2026-01-08,1,0.0,Online
ORD06430,CUST098,PROD007,2026-01-02,2026-01-08,1,0.0,Online
ORD06431,CUST403,PROD017,2026-01-02,2026-01-08,3,0.15,Online
ORD06432,CUST186,PROD016,2026-01-02,2026-01-05,2,0.0,Retail Store
ORD06433,CUST375,PROD005,2026-01-02,2026-01-06,1,0.0,Retail Store
ORD06434,CUST175,PROD013,2026-01-02,2026-01-06,2,0.15,Mobile App
ORD06435,CUST396,PROD006,2026-01-02,2026-01-08,1,0.15,Mobile App
ORD06436,CUST137,PROD005,2026-01-03,2026-01-05,2,0.1,Mobile App
ORD06437,CUST222,PROD020,2026-01-03,2026-01-09,1,0.0,Retail Store
ORD06438,CUST337,PROD012,2026-01-03,2026-01-07,1,0.0,Online
ORD06439,CUST080,PROD007,2026-01-03,2026-01-04,3,0.1,Online
ORD06440,CUST301,PROD020,2026-01-03,2026-01-07,1,0.2,Retail Store
ORD06441,CUST187,PROD013,2026-01-03,2026-01-08,2,0.05,Mobile App
ORD06442,CUST260,PROD016,2026-01-04,2026-01-10,1,0.0,Retail Store
ORD06443,CUST002,PROD007,2026-01-04,2026-01-05,2,0.0,Mobile App
ORD06444,CUST287,PROD019,2026-01-04,2026-01-06,2,0.2,Mobile App
ORD06445,CUST075,PROD001,2026-01-04,2026-01-09,3,0.0,Mobile App
ORD06446,CUST159,PROD013,2026-01-04,2026-01-10,1,0.05,Mobile App
ORD06447,CUST281,PROD008,2026-01-04,2026-01-07,3,0.1,Retail Store
ORD06448,CUST369,PROD013,2026-01-04,2026-01-05,4,0.1,Mobile App
ORD06449,CUST047,PROD015,2026-01-04,2026-01-06,4,0.15,Online
ORD06450,CUST229,PROD020,2026-01-04,2026-01-08,1,0.05,Mobile App
ORD06451,CUST096,PROD003,2026-01-05,2026-01-06,1,0.2,Retail Store
ORD06452,CUST426,PROD014,2026-01-05,2026-01-09,1,0.15,Mobile App
ORD06453,CUST333,PROD006,2026-01-05,2026-01-11,1,0.0,Retail Store
ORD06454,CUST025,PROD013,2026-01-05,2026-01-07,1,0.0,Mobile App
ORD06455,CUST407,PROD017,2026-01-05,2026-01-07,1,0.05,Mobile App
ORD06456,CUST447,PROD012,2026-01-05,2026-01-07,1,0.2,Online
ORD06457,CUST100,PROD013,2026-01-05,2026-01-07,1,0.0,Mobile App
ORD06458,CUST126,PROD010,2026-01-05,2026-01-09,3,0.2,Retail Store
ORD06459,CUST033,PROD004,2026-01-05,2026-01-08,1,0.0,Retail Store
ORD06460,CUST443,PROD004,2026-01-05,2026-01-10,1,0.0,Mobile App
ORD06461,CUST454,PROD003,2026-01-05,2026-01-07,3,0.2,Retail Store
ORD06462,CUST332,PROD009,2026-01-05,2026-01-07,1,0.0,Mobile App
ORD06463,CUST052,PROD006,2026-01-05,2026-01-10,1,0.1,Retail Store
ORD06464,CUST471,PROD014,2026-01-05,2026-01-08,4,0.1,Online
ORD06465,CUST254,PROD008,2026-01-05,2026-01-11,1,0.0,Retail Store
ORD06466,CUST495,PROD019,2026-01-06,2026-01-12,2,0.15,Online
ORD06467,CUST125,PROD016,2026-01-06,2026-01-10,1,0.15,Retail Store
ORD06468,CUST182,PROD015,2026-01-06,2026-01-09,4,0.0,Retail Store
ORD06469,CUST110,PROD016,2026-01-06,2026-01-10,3,0.0,Online
ORD06470,CUST155,PROD010,2026-01-06,2026-01-07,2,0.1,Retail Store
ORD06471,CUST333,PROD012,2026-01-06,2026-01-09,2,0.15,Mobile App
ORD06472,CUST192,PROD014,2026-01-06,2026-01-12,2,0.15,Online
ORD06473,CUST237,PROD009,2026-01-06,2026-01-07,1,0.0,Online
ORD06474,CUST244,PROD002,2026-01-06,2026-01-09,3,0.0,Retail Store
ORD06475,CUST114,PROD001,2026-01-07,2026-01-08,1,0.0,Online
ORD06476,CUST485,PROD013,2026-01-07,2026-01-10,1,0.05,Retail Store
ORD06477,CUST081,PROD019,2026-01-07,2026-01-12,3,0.15,Mobile App
ORD06478,CUST423,PROD013,2026-01-07,2026-01-10,1,0.15,Retail Store
ORD06479,CUST352,PROD012,2026-01-08,2026-01-11,3,0.1,Online
ORD06480,CUST167,PROD016,2026-01-08,2026-01-13,1,0.0,Retail Store
ORD06481,CUST286,PROD007,2026-01-08,2026-01-12,1,0.2,Retail Store
ORD06482,CUST143,PROD003,2026-01-08,2026-01-09,1,0.1,Online
ORD06483,CUST284,PROD010,2026-01-08,2026-01-14,1,0.0,Online
ORD06484,CUST124,PROD016,2026-01-08,2026-01-14,1,0.0,Retail Store
ORD06485,CUST296,PROD008,2026-01-08,2026-01-09,1,0.0,Retail Store
ORD06486,CUST028,PROD009,2026-01-08,2026-01-14,1,0.0,Online
ORD06487,CUST122,PROD011,2026-01-08,2026-01-12,1,0.0,Online
ORD06488,CUST290,PROD013,2026-01-08,2026-01-14,4,0.2,Online
ORD06489,CUST061,PROD008,2026-01-08,2026-01-13,1,0.2,Mobile App
ORD06490,CUST160,PROD006,2026-01-08,2026-01-10,1,0.0,Retail Store
ORD06491,CUST242,PROD002,2026-01-08,2026-01-14,1,0.0,Online
ORD06492,CUST376,PROD010,2026-01-08,2026-01-12,1,0.2,Mobile App
ORD06493,CUST231,PROD008,2026-01-09,2026-01-10,1,0.2,Retail Store
ORD06494,CUST497,PROD011,2026-01-09,2026-01-15,2,0.0,Retail Store
ORD06495,CUST148,PROD018,2026-01-09,2026-01-10,1,0.05,Online
ORD06496,CUST210,PROD018,2026-01-09,2026-01-15,1,0.15,Mobile App
ORD06497,CUST386,PROD004,2026-01-09,2026-01-11,1,0.15,Mobile App
ORD06498,CUST365,PROD009,2026-01-09,2026-01-15,1,0.0,Mobile App
ORD06499,CUST235,PROD012,2026-01-10,2026-01-12,1,0.15,Online
ORD06500,CUST414,PROD010,2026-01-10,2026-01-11,1,0.2,Online
ORD06501,CUST066,PROD020,2026-01-10,2026-01-14,2,0.0,Retail Store
ORD06502,CUST422,PROD015,2026-01-10,2026-01-14,3,0.0,Mobile App
ORD06503,CUST452,PROD019,2026-01-10,2026-01-16,1,0.2,Retail Store
ORD06504,CUST194,PROD012,2026-01-11,2026-01-13,1,0.0,Mobile App
ORD06505,CUST468,PROD019,2026-01-11,2026-01-16,1,0.2,Online
ORD06506,CUST043,PROD008,2026-01-11,2026-01-17,2,0.0,Mobile App
ORD06507,CUST069,PROD006,2026-01-11,2026-01-16,3,0.1,Online
ORD06508,CUST240,PROD004,2026-01-11,2026-01-12,1,0.0,Online
ORD06509,CUST048,PROD018,2026-01-11,2026-01-13,1,0.05,Retail Store
ORD06510,CUST224,PROD003,2026-01-11,2026-01-13,1,0.1,Mobile App
ORD06511,CUST269,PROD019,2026-01-11,2026-01-16,1,0.15,Mobile App
ORD06512,CUST045,PROD016,2026-01-11,2026-01-17,2,0.2,Retail Store
ORD06513,CUST484,PROD009,2026-01-12,2026-01-13,3,0.1,Online
ORD06514,CUST394,PROD007,2026-01-12,2026-01-15,1,0.0,Online
ORD06515,CUST020,PROD008,2026-01-12,2026-01-17,4,0.05,Retail Store
ORD06516,CUST426,PROD005,2026-01-12,2026-01-17,4,0.05,Online
ORD06517,CUST382,PROD016,2026-01-12,2026-01-18,2,0.05,Online
ORD06518,CUST422,PROD020,2026-01-12,2026-01-18,1,0.0,Retail Store
ORD06519,CUST497,PROD011,2026-01-12,2026-01-16,1,0.0,Online
ORD06520,CUST069,PROD015,2026-01-12,2026-01-14,1,0.05,Online
ORD06521,CUST399,PROD003,2026-01-12,2026-01-17,3,0.0,Retail Store
ORD06522,CUST332,PROD020,2026-01-12,2026-01-18,1,0.0,Retail Store
ORD06523,CUST317,PROD010,2026-01-13,2026-01-15,1,0.15,Retail Store
ORD06524,CUST074,PROD010,2026-01-13,2026-01-17,1,0.1,Retail Store
ORD06525,CUST230,PROD007,2026-01-13,2026-01-14,1,0.2,Mobile App
ORD06526,CUST282,PROD018,2026-01-13,2026-01-17,3,0.05,Retail Store
ORD06527,CUST454,PROD005,2026-01-13,2026-01-17,2,0.05,Retail Store
ORD06528,CUST284,PROD018,2026-01-13,2026-01-16,1,0.2,Online
ORD06529,CUST282,PROD012,2026-01-13,2026-01-19,1,0.1,Online
ORD06530,CUST049,PROD005,2026-01-14,2026-01-16,2,0.05,Mobile App
ORD06531,CUST342,PROD012,2026-01-14,2026-01-18,1,0.1,Online
ORD06532,CUST111,PROD010,2026-01-14,2026-01-20,1,0.0,Mobile App
ORD06533,CUST023,PROD008,2026-01-14,2026-01-19,2,0.05,Retail Store
ORD06534,CUST439,PROD016,2026-01-14,2026-01-18,1,0.2,Retail Store
ORD06535,CUST273,PROD019,2026-01-14,2026-01-18,2,0.1,Online
ORD06536,CUST229,PROD002,2026-01-14,2026-01-17,2,0.05,Mobile App
ORD06537,CUST043,PROD014,2026-01-14,2026-01-17,1,0.0,Retail Store
ORD06538,CUST009,PROD016,2026-01-15,2026-01-19,4,0.2,Retail Store
ORD06539,CUST273,PROD015,2026-01-15,2026-01-21,3,0.05,Online
ORD06540,CUST138,PROD016,2026-01-15,2026-01-17,1,0.2,Online
ORD06541,CUST202,PROD013,2026-01-15,2026-01-20,2,0.05,Online
ORD06542,CUST295,PROD016,2026-01-15,2026-01-19,1,0.15,Mobile App
ORD06543,CUST406,PROD010,2026-01-15,2026-01-16,1,0.05,Mobile App
ORD06544,CUST045,PROD007,2026-01-15,2026-01-19,2,0.05,Mobile App
ORD06545,CUST119,PROD010,2026-01-15,2026-01-19,1,0.2,Mobile App
ORD06546,CUST295,PROD014,2026-01-15,2026-01-21,3,0.1,Mobile App
ORD06547,CUST492,PROD017,2026-01-15,2026-01-16,1,0.2,Retail Store
ORD06548,CUST292,PROD009,2026-01-15,2026-01-16,2,0.05,Mobile App
ORD06549,CUST462,PROD013,2026-01-16,2026-01-18,2,0.0,Online
ORD06550,CUST063,PROD018,2026-01-16,2026-01-21,1,0.15,Online
ORD06551,CUST155,PROD015,2026-01-16,2026-01-18,1,0.0,Online
ORD06552,CUST019,PROD018,2026-01-16,2026-01-22,1,0.0,Online
ORD06553,CUST082,PROD012,2026-01-16,2026-01-17,1,0.0,Retail Store
ORD06554,CUST228,PROD013,2026-01-16,2026-01-21,4,0.0,Online
ORD06555,CUST071,PROD003,2026-01-17,2026-01-21,1,0.15,Retail Store
ORD06556,CUST206,PROD007,2026-01-17,2026-01-18,3,0.15,Retail Store
ORD06557,CUST258,PROD006,2026-01-17,2026-01-23,1,0.05,Online
ORD06558,CUST020,PROD017,2026-01-17,2026-01-19,1,0.0,Mobile App
ORD06559,CUST395,PROD002,2026-01-17,2026-01-18,1,0.0,Retail Store
ORD06560,CUST090,PROD002,2026-01-17,2026-01-22,4,0.0,Mobile App
ORD06561,CUST143,PROD001,2026-01-17,2026-01-21,2,0.0,Online
ORD06562,CUST414,PROD006,2026-01-17,2026-01-21,1,0.1,Mobile App
ORD06563,CUST206,PROD010,2026-01-17,2026-01-21,1,0.2,Mobile App
ORD06564,CUST202,PROD020,2026-01-17,2026-01-23,1,0.0,Mobile App
ORD06565,CUST297,PROD006,2026-01-18,2026-01-20,1,0.15,Retail Store
ORD06566,CUST143,PROD007,2026-01-18,2026-01-20,3,0.2,Retail Store
ORD06567,CUST197,PROD003,2026-01-18,2026-01-20,2,0.0,Retail Store
ORD06568,CUST415,PROD012,2026-01-18,2026-01-20,2,0.0,Online
ORD06569,CUST415,PROD019,2026-01-18,2026-01-19,4,0.0,Mobile App
ORD06570,CUST028,PROD014,2026-01-19,2026-01-22,2,0.1,Mobile App
ORD06571,CUST275,PROD018,2026-01-19,2026-01-21,2,0.1,Mobile App
ORD06572,CUST477,PROD016,2026-01-19,2026-01-23,2,0.0,Retail Store
ORD06573,CUST174,PROD004,2026-01-19,2026-01-23,3,0.0,Retail Store
ORD06574,CUST321,PROD012,2026-01-19,2026-01-21,1,0.2,Online
ORD06575,CUST130,PROD015,2026-01-20,2026-01-26,1,0.0,Mobile App
ORD06576,CUST177,PROD008,2026-01-20,2026-01-26,2,0.2,Retail Store
ORD06577,CUST264,PROD002,2026-01-20,2026-01-22,1,0.15,Mobile App
